id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,age_days,age_p,pscore,score_p,level
671287,Phil Clarke,719,192,160,133,37,28,6,0,3,28,14.6,27,14.1,62,341,0.231,0.249,0.354,0.371,0.325,0.336,0.312,0.325,0.262,18.2,83.4,18.0,18.8,3,2.3,1.6,4.0,0.9246913580246914,0.8345679012345679,0.7444444444444445,0.3345679012345679,0.6925925925925925,0.9024691358024691,0.024691358024691357,0.8382716049382716,0.01728395061728395,0.09876543209876543,0.7666666666666667,"{'UPId': 'sa3011379', 'PlayerId': None, 'MLBAMId': 671287, 'MinorMasterId': 'sa3011379', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'philip clarke', 'FirstName': 'Philip', 'LastName': 'Clarke', 'firstLastName': 'Phil Clarke', 'NameKorean': None, 'Height': 69, 'Weight': 190, 'BirthDate': '1998-03-24T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'C', 'BirthCity': 'Atlanta', 'College': 'Vanderbilt', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/philip-clarke/sa3011379/stats?position=C', 'HeightDisplay': '5\'9""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 8, 'AgeDays': 25, 'AgeDisplayOld': '26 years, 8 months, 25 days', 'BirthDateDisplay': '3/24/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 8 months, 25 days'}","{'mlbamid': 671287, 'playerid': None, 'minormasterid': 'sa3011379', 'masterid': 'sa3011379', 'teamid': 14, 'minorfranchid': 5, 'transdate': '2024-06-07T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 5, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3011379', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,671287,sa3011379,26,"26 years, 8 months, 25 days",L,R,C,/players/philip-clarke/sa3011379/stats?position=C,Toronto Blue Jays,Blue Jays,TOR,9755,0.5679012345679012,7.297180307879896,0.5185185185185185,AAA
685392,Trevor Boone,718,187,170,96,40,21,8,1,10,74,39.6,17,9.1,162,369,0.235,0.189,0.305,0.263,0.471,0.34,0.333,0.267,0.349,43.9,87.7,15.0,40.6,10,10.4,5.3,8.6,0.012345679012345678,0.28888888888888886,0.03827160493827161,0.36790123456790125,0.08641975308641975,0.0024691358024691358,0.48518518518518516,0.6222222222222222,0.7345679012345679,0.8716049382716049,0.03950617283950617,"{'UPId': 'sa3010336', 'PlayerId': None, 'MLBAMId': 685392, 'MinorMasterId': 'sa3010336', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Trevor Boone', 'FirstName': 'Trevor', 'LastName': 'Boone', 'firstLastName': 'Trevor Boone', 'NameKorean': None, 'Height': 73, 'Weight': 210, 'BirthDate': '1997-09-09T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Oklahoma City', 'College': 'Oklahoma State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/trevor-boone/sa3010336/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 3, 'AgeDays': 10, 'AgeDisplayOld': '27 years, 3 months, 10 days', 'BirthDateDisplay': '9/9/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 3 months, 10 days'}","{'mlbamid': 685392, 'playerid': None, 'minormasterid': 'sa3010336', 'masterid': 'sa3010336', 'teamid': 19, 'minorfranchid': 3, 'transdate': '2024-09-14T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 19, 'lminorfranchid': 3, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3010336', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,685392,sa3010336,27,"27 years, 3 months, 10 days",R,R,OF,/players/trevor-boone/sa3010336/stats?position=OF,Colorado Rockies,Rockies,COL,9955,0.4802469135802469,6.11692272519433,0.4444444444444444,AAA
553988,Dixon Machado,706,178,151,130,32,26,3,0,3,25,14.0,23,12.9,45,283,0.212,0.251,0.309,0.348,0.291,0.337,0.274,0.311,0.228,15.9,85.2,7.0,26.2,5,3.8,2.8,3.1,0.9493827160493827,0.7271604938271605,0.7641975308641975,0.34444444444444444,0.5308641975308642,0.9604938271604938,0.10987654320987654,0.09382716049382717,0.10493827160493827,0.2654320987654321,0.917283950617284,"{'UPId': '11472', 'PlayerId': 11472, 'MLBAMId': 553988, 'MinorMasterId': 'sa505035', 'KBOId': 50506, 'KBOBISId': 668, 'AltMMId': None, 'RRId': 'Dixon Machado', 'FirstName': 'Dixon', 'LastName': 'Machado', 'firstLastName': 'Dixon Machado', 'NameKorean': '마차도', 'Height': 73, 'Weight': 190, 'BirthDate': '1992-02-22T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': '', 'College': '', 'Debut': '2015-05-25T00:00:00', 'LastGame': '2022-08-04T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2017, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/dixon-machado/11472/stats?position=2B/SS', 'HeightDisplay': '6\'1""', 'Age': 33, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 9, 'AgeDays': 28, 'AgeDisplayOld': '32 years, 9 months, 28 days', 'BirthDateDisplay': '2/22/1992', 'DeathDateDisplay': None, 'servicetime': '2.005', 'urlHeadshot': None, 'minSeason': 2015, 'maxSeason': 2022, 'AgeDisplay': '32 years, 9 months, 28 days'}","{'mlbamid': 553988, 'playerid': 11472, 'minormasterid': 'sa505035', 'masterid': '11472', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-31T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-29T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '11472', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",11472.0,553988,sa505035,32,"32 years, 9 months, 28 days",R,R,2B/SS,/players/dixon-machado/11472/stats?position=2B/SS,Free Agent,,,11978,0.06419753086419754,0.8109495503734188,0.07407407407407407,AAA
701350,Roman Anthony,705,164,131,102,45,29,12,1,3,31,18.9,31,18.9,62,265,0.344,0.257,0.463,0.401,0.519,0.401,0.425,0.367,0.424,23.4,88.0,3.0,45.1,8,7.8,4.9,3.4,0.7333333333333333,0.9876543209876543,0.8320987654320988,0.7234567901234568,0.9481481481481482,0.6839506172839506,0.5407407407407407,0.013580246913580247,0.9185185185185185,0.6765432098765433,0.8814814814814815,"{'UPId': 'sa3020211', 'PlayerId': None, 'MLBAMId': 701350, 'MinorMasterId': 'sa3020211', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Roman Anthony', 'FirstName': 'Roman', 'LastName': 'Anthony', 'firstLastName': 'Roman Anthony', 'NameKorean': None, 'Height': 74, 'Weight': 200, 'BirthDate': '2004-05-13T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'West Palm Beach', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/roman-anthony/sa3020211/stats?position=OF', 'HeightDisplay': '6\'2""', 'Age': 21, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 7, 'AgeDays': 6, 'AgeDisplayOld': '20 years, 7 months, 6 days', 'BirthDateDisplay': '5/13/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 7 months, 6 days'}","{'mlbamid': 701350, 'playerid': None, 'minormasterid': 'sa3020211', 'masterid': 'sa3020211', 'teamid': 3, 'minorfranchid': 28, 'transdate': '2024-08-12T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 3, 'lminorfranchid': 28, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3020211', 'MLB_FullName': 'Boston Red Sox', 'MLB_ShortName': 'Red Sox', 'MLB_AbbName': 'BOS', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,701350,sa3020211,20,"20 years, 7 months, 6 days",L,R,OF,/players/roman-anthony/sa3020211/stats?position=OF,Boston Red Sox,Red Sox,BOS,7516,1.0,25.74074074074074,0.9876543209876543,AAA
683766,Christian Koss,705,190,168,125,43,27,10,1,5,45,23.7,14,7.4,108,366,0.256,0.222,0.332,0.305,0.417,0.314,0.327,0.282,0.317,29.5,86.5,7.0,36.0,6,4.8,3.2,6.2,0.4469135802469136,0.12962962962962962,0.3271604938271605,0.19506172839506172,0.17901234567901234,0.30864197530864196,0.2814814814814815,0.09382716049382717,0.4802469135802469,0.36790123456790125,0.24320987654320989,"{'UPId': 'sa3011227', 'PlayerId': None, 'MLBAMId': 683766, 'MinorMasterId': 'sa3011227', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Christian Koss', 'FirstName': 'Christian', 'LastName': 'Koss', 'firstLastName': 'Christian Koss', 'NameKorean': None, 'Height': 73, 'Weight': 182, 'BirthDate': '1998-01-27T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'SS', 'BirthCity': 'Riverside', 'College': 'UC Irvine', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/christian-koss/sa3011227/stats?position=SS', 'HeightDisplay': '6\'1""', 'Age': 27, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 10, 'AgeDays': 22, 'AgeDisplayOld': '26 years, 10 months, 22 days', 'BirthDateDisplay': '1/27/1998', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '26 years, 10 months, 22 days'}","{'mlbamid': 683766, 'playerid': None, 'minormasterid': 'sa3011227', 'masterid': 'sa3011227', 'teamid': 30, 'minorfranchid': 9, 'transdate': '2024-07-03T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3011227', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,683766,sa3011227,26,"26 years, 10 months, 22 days",R,R,SS,/players/christian-koss/sa3011227/stats?position=SS,San Francisco Giants,Giants,SFG,9812,0.5407407407407407,4.830617283950618,0.37777777777777777,AAA
656537,Derek Hill,702,183,162,119,56,31,13,4,8,44,24.0,17,9.3,99,332,0.346,0.269,0.415,0.348,0.623,0.429,0.439,0.34,0.432,29.8,88.9,8.0,41.2,10,8.4,5.5,5.7,0.42962962962962964,0.3,0.9222222222222223,0.8518518518518519,0.8123456790123457,0.29259259259259257,0.6901234567901234,0.13950617283950617,0.7555555555555555,0.7382716049382716,0.3493827160493827,"{'UPId': '16947', 'PlayerId': 16947, 'MLBAMId': 656537, 'MinorMasterId': 'sa828670', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'derek hill', 'FirstName': 'Derek', 'LastName': 'Hill', 'firstLastName': 'Derek Hill', 'NameKorean': None, 'Height': 73, 'Weight': 206, 'BirthDate': '1995-12-30T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2020-09-04T00:00:00', 'LastGame': '2024-09-26T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/derek-hill/16947/stats?position=OF', 'HeightDisplay': '6\'1""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 11, 'AgeDays': 19, 'AgeDisplayOld': '28 years, 11 months, 19 days', 'BirthDateDisplay': '12/30/1995', 'DeathDateDisplay': None, 'servicetime': '1.078', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2024, 'AgeDisplay': '28 years, 11 months, 19 days'}","{'mlbamid': 656537, 'playerid': 16947, 'minormasterid': 'sa828670', 'masterid': '16947', 'teamid': 20, 'minorfranchid': 339, 'transdate': '2024-09-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-26T00:00:00', 'lseason': 2024, 'lteamid': 20, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '16947', 'MLB_FullName': 'Miami Marlins', 'MLB_ShortName': 'Marlins', 'MLB_AbbName': 'MIA', 'MiLB_FullName': None, 'llevel1': 'MLB'}",16947.0,656537,sa828670,28,"28 years, 11 months, 19 days",R,R,OF,/players/derek-hill/16947/stats?position=OF,Miami Marlins,Marlins,MIA,10569,0.2518518518518518,5.472025605852766,0.40987654320987654,AAA
703149,Roderick Arias,2205,550,472,306,110,68,21,8,13,170,30.9,67,12.2,398,1088,0.233,0.202,0.335,0.309,0.394,0.331,0.322,0.29,0.331,36.6,89.4,12.0,39.5,23,7.5,4.2,5.3,0.2127659574468085,0.6276595744680851,0.44680851063829785,0.5957446808510638,0.4946808510638298,0.11170212765957446,0.8404255319148937,0.5159574468085106,0.7606382978723404,0.776595744680851,0.5585106382978723,"{'UPId': 'sa3019674', 'PlayerId': None, 'MLBAMId': 703149, 'MinorMasterId': 'sa3019674', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Roderick Arias', 'FirstName': 'Roderick', 'LastName': 'Arias', 'firstLastName': 'Roderick Arias', 'NameKorean': None, 'Height': 72, 'Weight': 178, 'BirthDate': '2004-09-09T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'SS', 'BirthCity': 'San Pedro de Macoris', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/roderick-arias/sa3019674/stats?position=SS', 'HeightDisplay': '6\'0""', 'Age': 20, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 3, 'AgeDays': 10, 'AgeDisplayOld': '20 years, 3 months, 10 days', 'BirthDateDisplay': '9/9/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 3 months, 10 days'}","{'mlbamid': 703149, 'playerid': None, 'minormasterid': 'sa3019674', 'masterid': 'sa3019674', 'teamid': 9, 'minorfranchid': 82, 'transdate': '2024-04-03T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 82, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3019674', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A'}",,703149,sa3019674,20,"20 years, 3 months, 10 days",S,R,SS,/players/roderick-arias/sa3019674/stats?position=SS,New York Yankees,Yankees,NYY,7400,0.8085106382978723,16.72928927116342,0.8936170212765957,A
815734,Dylan Jasso,1696,397,342,250,82,49,22,2,9,97,24.4,40,10.1,161,688,0.24,0.225,0.332,0.322,0.395,0.375,0.32,0.311,0.303,23.4,88.2,17.0,38.8,17,6.8,4.3,4.7,0.5159574468085106,0.3882978723404255,0.7606382978723404,0.8723404255319149,0.6329787234042553,0.8297872340425532,0.6861702127659575,0.8776595744680851,0.7340425531914894,0.7287234042553191,0.7127659574468085,"{'UPId': 'sa3022830', 'PlayerId': None, 'MLBAMId': 815734, 'MinorMasterId': 'sa3022830', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Dylan Jasso', 'FirstName': 'Javier', 'LastName': 'Jasso', 'firstLastName': 'Dylan Jasso', 'NameKorean': None, 'Height': 73, 'Weight': 196, 'BirthDate': '2002-11-30T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/3B', 'BirthCity': 'Parral Chihuahua', 'College': 'New Mexico', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/javier-jasso/sa3022830/stats?position=1B/3B', 'HeightDisplay': '6\'1""', 'Age': 22, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 0, 'AgeDays': 20, 'AgeDisplayOld': '22 years, 0 months, 20 days', 'BirthDateDisplay': '11/30/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 20 days'}","{'mlbamid': 815734, 'playerid': None, 'minormasterid': 'sa3022830', 'masterid': 'sa3022830', 'teamid': 9, 'minorfranchid': 50, 'transdate': '2024-08-06T00:00:00', 'tlevel': 'A+', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 50, 'llevel': 'A+', 'mlevel': 'A+', 'cplayerid': 'sa3022830', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A+'}",,815734,sa3022830,22,"22 years, 0 months, 20 days",R,R,1B/3B,/players/javier-jasso/sa3022830/stats?position=1B/3B,New York Yankees,Yankees,NYY,8050,0.3617021276595745,7.341783612494342,0.5638297872340425,A
682627,Jose De La Cruz,1680,446,395,241,89,58,14,2,15,156,35.0,38,8.5,361,872,0.225,0.224,0.309,0.31,0.385,0.43,0.307,0.323,0.327,41.4,89.6,13.0,44.4,31,12.9,7.0,7.6,0.07446808510638298,0.20212765957446807,0.7446808510638298,0.9893617021276596,0.8617021276595744,0.031914893617021274,0.8936170212765957,0.5957446808510638,0.9095744680851063,0.9787234042553191,0.14361702127659576,"{'UPId': 'sa3024899', 'PlayerId': None, 'MLBAMId': 827452, 'MinorMasterId': 'sa3024899', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': None, 'FirstName': 'Jose', 'LastName': 'De La Cruz', 'firstLastName': 'Jose De La Cruz', 'NameKorean': None, 'Height': 71, 'Weight': 190, 'BirthDate': '2007-03-19T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': 'Queens', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jose-de-la-cruz/sa3024899/stats?position=C', 'HeightDisplay': '5\'11""', 'Age': 18, 'AgeToday': 17, 'AgeYears': 17, 'AgeMonths': 9, 'AgeDays': 1, 'AgeDisplayOld': '17 years, 9 months, 1 days', 'BirthDateDisplay': '3/19/2007', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '17 years, 9 months, 1 day'}","{'mlbamid': 827452, 'playerid': None, 'minormasterid': 'sa3024899', 'masterid': 'sa3024899', 'teamid': 19, 'minorfranchid': 286, 'transdate': '2024-06-14T00:00:00', 'tlevel': 'DSL', 'lgamedate': '2024-08-20T00:00:00', 'lseason': 2024, 'lteamid': 19, 'lminorfranchid': 286, 'llevel': 'DSL', 'mlevel': None, 'cplayerid': 'sa3024899', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'DSL'}",,827452,sa3024899,17,"17 years, 9 months, 1 days",R,R,C,/players/jose-de-la-cruz/sa3024899/stats?position=C,Colorado Rockies,Rockies,COL,6476,0.9893617021276596,24.102535083748304,1.0,A
701206,Willy Montero,1679,486,434,338,106,74,23,2,7,103,21.2,40,8.2,256,916,0.244,0.225,0.311,0.295,0.355,0.319,0.294,0.276,0.299,27.9,87.1,10.0,34.6,13,3.8,2.7,7.9,0.776595744680851,0.1595744680851064,0.7606382978723404,0.5372340425531915,0.39361702127659576,0.5851063829787234,0.526595744680851,0.3723404255319149,0.46808510638297873,0.3776595744680851,0.10106382978723404,"{'UPId': 'sa3015869', 'PlayerId': None, 'MLBAMId': 701206, 'MinorMasterId': 'sa3015869', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Willy Montero', 'FirstName': 'Willy', 'LastName': 'Montero', 'firstLastName': 'Willy Montero', 'NameKorean': None, 'Height': 75, 'Weight': 202, 'BirthDate': '2004-08-04T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'La Romana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/willy-montero/sa3015869/stats?position=OF', 'HeightDisplay': '6\'3""', 'Age': 20, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 4, 'AgeDays': 15, 'AgeDisplayOld': '20 years, 4 months, 15 days', 'BirthDateDisplay': '8/4/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 4 months, 15 days'}","{'mlbamid': 701206, 'playerid': None, 'minormasterid': 'sa3015869', 'masterid': 'sa3015869', 'teamid': 9, 'minorfranchid': 82, 'transdate': '2024-04-03T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 9, 'lminorfranchid': 82, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3015869', 'MLB_FullName': 'New York Yankees', 'MLB_ShortName': 'Yankees', 'MLB_AbbName': 'NYY', 'MiLB_FullName': None, 'llevel1': 'A'}",,701206,sa3015869,20,"20 years, 4 months, 15 days",R,R,OF,/players/willy-montero/sa3015869/stats?position=OF,New York Yankees,Yankees,NYY,7435,0.7659574468085106,10.397464916251696,0.7446808510638298,A
699013,Esmerlyn Valdez,1656,414,345,218,75,38,17,1,19,130,31.4,55,13.3,257,758,0.217,0.198,0.341,0.325,0.438,0.396,0.341,0.321,0.281,33.9,88.5,17.0,43.1,25,11.5,6.0,5.1,0.1702127659574468,0.7393617021276596,0.35638297872340424,0.9202127659574468,0.8351063829787234,0.21808510638297873,0.7180851063829787,0.8776595744680851,0.8829787234042553,0.9308510638297872,0.6223404255319149,"{'UPId': 'sa3015768', 'PlayerId': None, 'MLBAMId': 699013, 'MinorMasterId': 'sa3015768', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Esmerlyn Valdez', 'FirstName': 'Esmerlyn', 'LastName': 'Valdez', 'firstLastName': 'Esmerlyn Valdez', 'NameKorean': None, 'Height': 74, 'Weight': 181, 'BirthDate': '2004-01-27T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/OF', 'BirthCity': 'San Juan La Maguana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/esmerlyn-valdez/sa3015768/stats?position=1B/OF', 'HeightDisplay': '6\'2""', 'Age': 21, 'AgeToday': 20, 'AgeYears': 20, 'AgeMonths': 10, 'AgeDays': 22, 'AgeDisplayOld': '20 years, 10 months, 22 days', 'BirthDateDisplay': '1/27/2004', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '20 years, 10 months, 22 days'}","{'mlbamid': 699013, 'playerid': None, 'minormasterid': 'sa3015768', 'masterid': 'sa3015768', 'teamid': 27, 'minorfranchid': 112, 'transdate': '2024-07-09T00:00:00', 'tlevel': 'A', 'lgamedate': '2024-09-08T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 112, 'llevel': 'A', 'mlevel': 'A', 'cplayerid': 'sa3015768', 'MLB_FullName': 'Pittsburgh Pirates', 'MLB_ShortName': 'Pirates', 'MLB_AbbName': 'PIT', 'MiLB_FullName': None, 'llevel1': 'A'}",,699013,sa3015768,20,"20 years, 10 months, 22 days",R,R,1B/OF,/players/esmerlyn-valdez/sa3015768/stats?position=1B/OF,Pittsburgh Pirates,Pirates,PIT,7622,0.6595744680851063,16.398143956541418,0.8723404255319149,A
