id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,velo,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,velo_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName
644396,Luis Ledo,751,189,157,121,47,34,7,1,5,39,20.6,25,13.2,86,342,0.299,0.255,0.402,0.367,0.452,0.36,0.374,0.329,0.362,25.1,87.4,6.0,39.7,4,3.3,2.1,5.6,95.5,0.297680412371134,0.23711340206185566,0.18298969072164947,0.49355670103092786,0.21778350515463918,0.36082474226804123,0.5966494845360825,0.9097938144329897,0.16752577319587628,0.8994845360824743,0.6507731958762887,0.9019073569482289,"{'UPId': 'sa740812', 'PlayerId': None, 'MLBAMId': 644396, 'MinorMasterId': 'sa740812', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'luis ledo', 'FirstName': 'Luis', 'LastName': 'Ledo', 'firstLastName': 'Luis Ledo', 'NameKorean': None, 'Height': 76, 'Weight': 240, 'BirthDate': '1995-05-28T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'La Romana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/luis-ledo/sa740812/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 30, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 6, 'AgeDays': 13, 'AgeDisplayOld': '29 years, 6 months, 13 days', 'BirthDateDisplay': '5/28/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '29 years, 6 months, 13 days'}","{'mlbamid': 644396, 'playerid': None, 'minormasterid': 'sa740812', 'masterid': 'sa740812', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-18T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': 8, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa740812', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,644396,sa740812,29,R,R,P,/players/luis-ledo/sa740812/stats?position=P,Free Agent,,
643361,Kevin Herget,751,181,167,109,34,29,3,0,2,59,32.6,11,6.1,110,365,0.204,0.22,0.26,0.276,0.257,0.322,0.235,0.265,0.299,30.1,89.1,15.0,38.5,4,3.7,2.2,6.1,92.6,0.9510309278350515,0.9368556701030928,0.663659793814433,0.7912371134020618,0.9342783505154639,0.7461340206185567,0.14561855670103094,0.3904639175257732,0.2757731958762887,0.8672680412371134,0.8170103092783505,0.49318801089918257,"{'UPId': '15369', 'PlayerId': 15369, 'MLBAMId': 643361, 'MinorMasterId': 'sa738986', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'kevin herget', 'FirstName': 'Kevin', 'LastName': 'Herget', 'firstLastName': 'Kevin Herget', 'NameKorean': None, 'Height': 70, 'Weight': 185, 'BirthDate': '1991-04-03T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Kean', 'Debut': '2022-09-13T00:00:00', 'LastGame': '2024-09-21T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/kevin-herget/15369/stats?position=P', 'HeightDisplay': '5\'10""', 'Age': 34, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 8, 'AgeDays': 7, 'AgeDisplayOld': '33 years, 8 months, 7 days', 'BirthDateDisplay': '4/3/1991', 'DeathDateDisplay': None, 'servicetime': '0.023', 'urlHeadshot': None, 'minSeason': 2022, 'maxSeason': 2024, 'AgeDisplay': '33 years, 8 months, 7 days'}","{'mlbamid': 643361, 'playerid': 15369, 'minormasterid': 'sa738986', 'masterid': '15369', 'teamid': 25, 'minorfranchid': 325, 'transdate': '2024-11-04T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 23, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '15369', 'MLB_FullName': 'New York Mets', 'MLB_ShortName': 'Mets', 'MLB_AbbName': 'NYM', 'MiLB_FullName': None, 'llevel1': 'MLB'}",15369.0,643361,sa738986,33,L,R,P,/players/kevin-herget/15369/stats?position=P,New York Mets,Mets,NYM
676221,Jorge Benitez,751,177,137,94,37,25,6,1,5,43,24.3,35,19.8,84,284,0.27,0.227,0.432,0.398,0.438,0.369,0.389,0.351,0.36,29.6,84.6,10.0,31.9,6,6.4,3.4,4.5,,0.5876288659793815,0.020618556701030927,0.5927835051546392,0.4097938144329897,0.07345360824742268,0.7074742268041238,0.9690721649484536,0.7628865979381443,0.75,0.38917525773195877,0.22938144329896906,,"{'UPId': 'sa3004462', 'PlayerId': None, 'MLBAMId': 676221, 'MinorMasterId': 'sa3004462', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'jorge benitez', 'FirstName': 'Jorge', 'LastName': 'Benitez', 'firstLastName': 'Jorge Benitez', 'NameKorean': None, 'Height': 74, 'Weight': 155, 'BirthDate': '1999-06-02T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'San Juan', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jorge-benitez/sa3004462/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 6, 'AgeDays': 8, 'AgeDisplayOld': '25 years, 6 months, 8 days', 'BirthDateDisplay': '6/2/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 6 months, 8 days'}","{'mlbamid': 676221, 'playerid': None, 'minormasterid': 'sa3004462', 'masterid': 'sa3004462', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-13T00:00:00', 'lseason': 2024, 'lteamid': 22, 'lminorfranchid': 34, 'llevel': 'AA', 'mlevel': 'AAA', 'cplayerid': 'sa3004462', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AA'}",,676221,sa3004462,25,L,L,P,/players/jorge-benitez/sa3004462/stats?position=P,Free Agent,,
688297,Chris Roycroft,750,193,175,130,41,34,4,0,3,45,23.3,17,8.8,84,341,0.234,0.195,0.302,0.266,0.309,0.255,0.275,0.239,0.299,24.6,84.6,0.0,30.8,2,1.5,1.0,4.3,94.8,0.5128865979381443,0.6701030927835051,0.8981958762886598,0.9768041237113402,0.9948453608247423,0.3247422680412371,0.9690721649484536,0.9987113402061856,0.8131443298969072,0.9922680412371134,0.163659793814433,0.8174386920980926,"{'UPId': '31261', 'PlayerId': 31261, 'MLBAMId': 688297, 'MinorMasterId': 'sa3019635', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Chris Roycroft', 'FirstName': 'Chris', 'LastName': 'Roycroft', 'firstLastName': 'Chris Roycroft', 'NameKorean': None, 'Height': 80, 'Weight': 230, 'BirthDate': '1997-06-21T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-05-07T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chris-roycroft/31261/stats?position=P', 'HeightDisplay': '6\'8""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 5, 'AgeDays': 19, 'AgeDisplayOld': '27 years, 5 months, 19 days', 'BirthDateDisplay': '6/21/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '27 years, 5 months, 19 days'}","{'mlbamid': 688297, 'playerid': 31261, 'minormasterid': 'sa3019635', 'masterid': '31261', 'teamid': 28, 'minorfranchid': 331, 'transdate': '2024-09-25T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 28, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '31261', 'MLB_FullName': 'St. Louis Cardinals', 'MLB_ShortName': 'Cardinals', 'MLB_AbbName': 'STL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",31261.0,688297,sa3019635,27,R,R,P,/players/chris-roycroft/31261/stats?position=P,St. Louis Cardinals,Cardinals,STL
642629,Emmanuel Ramirez,749,186,168,113,37,21,8,1,7,56,30.1,16,8.6,126,341,0.22,0.204,0.286,0.273,0.405,0.354,0.3,0.277,0.283,37.0,88.9,12.0,40.7,9,8.0,4.8,7.7,93.9,0.8943298969072165,0.6945876288659794,0.8479381443298969,0.5515463917525774,0.8530927835051546,0.9677835051546392,0.17268041237113402,0.645618556701031,0.12371134020618557,0.14948453608247422,0.9974226804123711,0.6975476839237057,"{'UPId': '17304', 'PlayerId': 17304, 'MLBAMId': 642629, 'MinorMasterId': 'sa736752', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'emmanuel ramirez', 'FirstName': 'Emmanuel', 'LastName': 'Ramirez', 'firstLastName': 'Emmanuel Ramirez', 'NameKorean': None, 'Height': 74, 'Weight': 190, 'BirthDate': '1994-07-15T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-04-28T00:00:00', 'LastGame': '2024-08-24T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/emmanuel-ramirez/17304/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 4, 'AgeDays': 25, 'AgeDisplayOld': '30 years, 4 months, 25 days', 'BirthDateDisplay': '7/15/1994', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '30 years, 4 months, 25 days'}","{'mlbamid': 642629, 'playerid': 17304, 'minormasterid': 'sa736752', 'masterid': '17304', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-08T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 5, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '17304', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",17304.0,642629,sa736752,30,R,R,P,/players/emmanuel-ramirez/17304/stats?position=P,Free Agent,,
642130,Blake Taylor,748,195,167,128,54,36,11,2,5,40,20.5,26,13.3,81,337,0.323,0.268,0.415,0.37,0.503,0.39,0.398,0.343,0.398,24.0,86.2,13.0,31.3,8,6.3,4.1,5.7,93.1,0.28994845360824745,0.22938144329896906,0.07216494845360824,0.26417525773195877,0.1018041237113402,0.28737113402061853,0.8118556701030928,0.5579896907216495,0.7847938144329897,0.41494845360824745,0.6984536082474226,0.5722070844686649,"{'UPId': '16418', 'PlayerId': 16418, 'MLBAMId': 642130, 'MinorMasterId': 'sa737558', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Blake Taylor', 'FirstName': 'Blake', 'LastName': 'Taylor', 'firstLastName': 'Blake Taylor', 'NameKorean': None, 'Height': 75, 'Weight': 220, 'BirthDate': '1995-08-17T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2020-07-24T00:00:00', 'LastGame': '2022-06-03T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/blake-taylor/16418/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 3, 'AgeDays': 23, 'AgeDisplayOld': '29 years, 3 months, 23 days', 'BirthDateDisplay': '8/17/1995', 'DeathDateDisplay': None, 'servicetime': '3.000', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2022, 'AgeDisplay': '29 years, 3 months, 23 days'}","{'mlbamid': 642130, 'playerid': 16418, 'minormasterid': 'sa737558', 'masterid': '16418', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-27T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-25T00:00:00', 'lseason': 2024, 'lteamid': 13, 'lminorfranchid': 13, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '16418', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",16418.0,642130,sa737558,29,L,L,P,/players/blake-taylor/16418/stats?position=P,Free Agent,,
676568,Ricky Vanasco,748,180,148,102,31,26,3,0,2,48,26.7,28,15.6,85,309,0.209,0.223,0.339,0.351,0.27,0.302,0.286,0.303,0.29,27.5,88.8,12.0,38.2,3,2.9,1.7,4.4,95.2,0.7435567010309279,0.08634020618556701,0.634020618556701,0.8698453608247423,0.5476804123711341,0.5657216494845361,0.19716494845360824,0.645618556701031,0.2925257731958763,0.9445876288659794,0.18943298969072164,0.8692098092643051,"{'UPId': '23391', 'PlayerId': 23391, 'MLBAMId': 676568, 'MinorMasterId': 'sa3004863', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Ricky Vanasco', 'FirstName': 'Ricky', 'LastName': 'Vanasco', 'firstLastName': 'Ricky Vanasco', 'NameKorean': None, 'Height': 75, 'Weight': 180, 'BirthDate': '1998-10-13T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-04-15T00:00:00', 'LastGame': '2024-09-07T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/ricky-vanasco/23391/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 26, 'AgeToday': 26, 'AgeYears': 26, 'AgeMonths': 1, 'AgeDays': 27, 'AgeDisplayOld': '26 years, 1 months, 27 days', 'BirthDateDisplay': '10/13/1998', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '26 years, 1 month, 27 days'}","{'mlbamid': 676568, 'playerid': 23391, 'minormasterid': 'sa3004863', 'masterid': '23391', 'teamid': 6, 'minorfranchid': 6, 'transdate': '2024-11-27T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 6, 'lminorfranchid': 6, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '23391', 'MLB_FullName': 'Detroit Tigers', 'MLB_ShortName': 'Tigers', 'MLB_AbbName': 'DET', 'MiLB_FullName': None, 'llevel1': 'AAA'}",23391.0,676568,sa3004863,26,R,R,P,/players/ricky-vanasco/23391/stats?position=P,Detroit Tigers,Tigers,DET
669395,Dylan Coleman,746,175,127,86,28,20,5,1,2,42,24.0,42,24.0,94,294,0.22,0.215,0.429,0.43,0.323,0.327,0.355,0.36,0.31,32.0,85.7,14.0,36.0,5,5.8,2.9,5.4,95.8,0.5657216494845361,0.011597938144329897,0.7242268041237113,0.7757731958762887,0.03350515463917526,0.8427835051546392,0.8827319587628866,0.46649484536082475,0.452319587628866,0.5051546391752577,0.5644329896907216,0.9318801089918256,"{'UPId': '22276', 'PlayerId': 22276, 'MLBAMId': 669395, 'MinorMasterId': 'sa3006957', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Dylan Coleman', 'FirstName': 'Dylan', 'LastName': 'Coleman', 'firstLastName': 'Dylan Coleman', 'NameKorean': None, 'Height': 77, 'Weight': 235, 'BirthDate': '1996-09-16T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Missouri State', 'Debut': '2021-09-21T00:00:00', 'LastGame': '2024-04-03T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2022, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/dylan-coleman/22276/stats?position=P', 'HeightDisplay': '6\'5""', 'Age': 28, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 2, 'AgeDays': 24, 'AgeDisplayOld': '28 years, 2 months, 24 days', 'BirthDateDisplay': '9/16/1996', 'DeathDateDisplay': None, 'servicetime': '1.014', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20413350.png', 'minSeason': 2021, 'maxSeason': 2024, 'AgeDisplay': '28 years, 2 months, 24 days'}","{'mlbamid': 669395, 'playerid': 22276, 'minormasterid': 'sa3006957', 'masterid': '22276', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-09T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-04T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '22276', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",22276.0,669395,sa3006957,28,R,R,P,/players/dylan-coleman/22276/stats?position=P,Free Agent,,
656731,Tylor Megill,745,179,157,102,32,22,5,1,4,57,31.8,20,11.2,101,337,0.204,0.183,0.291,0.277,0.325,0.301,0.275,0.265,0.286,30.0,87.5,10.0,38.2,8,7.8,4.5,6.2,95.1,0.9329896907216495,0.39819587628865977,0.9536082474226805,0.8762886597938144,0.9342783505154639,0.7396907216494846,0.5657216494845361,0.7628865979381443,0.2925257731958763,0.17654639175257733,0.8414948453608248,0.8555858310626703,"{'UPId': '21318', 'PlayerId': 21318, 'MLBAMId': 656731, 'MinorMasterId': 'sa3007988', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'tylor megill', 'FirstName': 'Tylor', 'LastName': 'Megill', 'firstLastName': 'Tylor Megill', 'NameKorean': None, 'Height': 79, 'Weight': 230, 'BirthDate': '1995-07-28T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Arizona', 'Debut': '2021-06-23T00:00:00', 'LastGame': '2024-09-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/tylor-megill/21318/stats?position=P', 'HeightDisplay': '6\'7""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 4, 'AgeDays': 12, 'AgeDisplayOld': '29 years, 4 months, 12 days', 'BirthDateDisplay': '7/28/1995', 'DeathDateDisplay': None, 'servicetime': '1.103', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22880315.png', 'minSeason': 2021, 'maxSeason': 2024, 'AgeDisplay': '29 years, 4 months, 12 days'}","{'mlbamid': 656731, 'playerid': 21318, 'minormasterid': 'sa3007988', 'masterid': '21318', 'teamid': 25, 'minorfranchid': 325, 'transdate': '2024-10-05T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-30T00:00:00', 'lseason': 2024, 'lteamid': 25, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '21318', 'MLB_FullName': 'New York Mets', 'MLB_ShortName': 'Mets', 'MLB_AbbName': 'NYM', 'MiLB_FullName': None, 'llevel1': 'MLB'}",21318.0,656731,sa3007988,29,R,R,P,/players/tylor-megill/21318/stats?position=P,New York Mets,Mets,NYM
678016,Ian Bedell,744,187,160,129,34,17,5,2,10,31,16.6,24,12.8,68,326,0.212,0.192,0.326,0.308,0.456,0.381,0.34,0.307,0.202,20.9,86.6,19.0,32.6,15,11.6,8.0,3.4,91.7,0.07345360824742268,0.2757731958762887,0.904639175257732,0.3324742268041237,0.49355670103092786,0.1056701030927835,0.759020618556701,0.11469072164948453,0.7139175257731959,0.007731958762886598,0.029639175257731958,0.3242506811989101,"{'UPId': 'sa3014538', 'PlayerId': None, 'MLBAMId': 678016, 'MinorMasterId': 'sa3014538', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Ian Bedell', 'FirstName': 'Ian', 'LastName': 'Bedell', 'firstLastName': 'Ian Bedell', 'NameKorean': None, 'Height': 74, 'Weight': 214, 'BirthDate': '1999-09-05T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Davenport', 'College': 'Missouri', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/ian-bedell/sa3014538/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 25, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 3, 'AgeDays': 5, 'AgeDisplayOld': '25 years, 3 months, 5 days', 'BirthDateDisplay': '9/5/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 3 months, 5 days'}","{'mlbamid': 678016, 'playerid': None, 'minormasterid': 'sa3014538', 'masterid': 'sa3014538', 'teamid': 28, 'minorfranchid': 150, 'transdate': '2024-09-20T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 28, 'lminorfranchid': 150, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3014538', 'MLB_FullName': 'St. Louis Cardinals', 'MLB_ShortName': 'Cardinals', 'MLB_AbbName': 'STL', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,678016,sa3014538,25,R,R,P,/players/ian-bedell/sa3014538/stats?position=P,St. Louis Cardinals,Cardinals,STL
642575,Gerson Moreno,742,180,144,106,28,14,6,1,7,43,23.9,28,15.6,100,337,0.194,0.185,0.328,0.324,0.396,0.309,0.318,0.294,0.212,29.7,86.5,22.0,26.4,6,5.7,3.3,5.0,,0.5605670103092784,0.08634020618556701,0.9484536082474226,0.8466494845360825,0.645618556701031,0.7164948453608248,0.7719072164948454,0.03350515463917526,0.9690721649484536,0.529639175257732,0.4072164948453608,,"{'UPId': 'sa736656', 'PlayerId': None, 'MLBAMId': 642575, 'MinorMasterId': 'sa736656', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'gerson moreno', 'FirstName': 'Gerson', 'LastName': 'Moreno', 'firstLastName': 'Gerson Moreno', 'NameKorean': None, 'Height': 72, 'Weight': 218, 'BirthDate': '1995-09-10T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Yamasa', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/gerson-moreno/sa736656/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 3, 'AgeDays': 0, 'AgeDisplayOld': '29 years, 3 months, 0 days', 'BirthDateDisplay': '9/10/1995', 'DeathDateDisplay': None, 'servicetime': '0.000', 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '29 years, 3 months'}","{'mlbamid': 642575, 'playerid': None, 'minormasterid': 'sa736656', 'masterid': 'sa736656', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-09-25T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-08-01T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': 19, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa736656', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,642575,sa736656,29,R,R,P,/players/gerson-moreno/sa736656/stats?position=P,Athletics,Athletics,ATH
702070,Noah Cameron,742,211,197,137,43,30,6,1,6,62,29.4,11,5.2,121,391,0.218,0.21,0.261,0.254,0.35,0.322,0.266,0.254,0.282,30.9,83.8,14.0,26.3,7,5.1,3.3,6.8,92.2,0.865979381443299,0.9780927835051546,0.7847938144329897,0.7912371134020618,0.9729381443298969,0.8041237113402062,0.9922680412371134,0.46649484536082475,0.9729381443298969,0.6314432989690721,0.9420103092783505,0.4128065395095368,"{'UPId': 'sa3018097', 'PlayerId': None, 'MLBAMId': 702070, 'MinorMasterId': 'sa3018097', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Noah Cameron', 'FirstName': 'Noah', 'LastName': 'Cameron', 'firstLastName': 'Noah Cameron', 'NameKorean': None, 'Height': 75, 'Weight': 220, 'BirthDate': '1999-07-17T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'St. Joseph', 'College': 'Central Arkansas', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/noah-cameron/sa3018097/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 25, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 4, 'AgeDays': 23, 'AgeDisplayOld': '25 years, 4 months, 23 days', 'BirthDateDisplay': '7/17/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '25 years, 4 months, 23 days'}","{'mlbamid': 702070, 'playerid': None, 'minormasterid': 'sa3018097', 'masterid': 'sa3018097', 'teamid': 7, 'minorfranchid': 322, 'transdate': '2024-11-19T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-18T00:00:00', 'lseason': 2024, 'lteamid': 7, 'lminorfranchid': 15, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3018097', 'MLB_FullName': 'Kansas City Royals', 'MLB_ShortName': 'Royals', 'MLB_AbbName': 'KCR', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,702070,sa3018097,25,L,L,P,/players/noah-cameron/sa3018097/stats?position=P,Kansas City Royals,Royals,KCR
